Date,Time,Site_22,Site_23,Site_24,Site_25,Site_26,Site_28,Site_29,Site_72,Site_A,Site_H,Site_K,Site_R,Site_V
20160109,2:00,                     ST,0.03,0.04,0.03,0.04,0,                    LST,0.08,0,0.09,                     ST,0.02,                     ST
20160109,3:00,                     BL,0.02,0.01,0.02,0.03,0,                    LST,                     ST,0,0.03,                     BL,0.02,                     BL
20160109,4:00,0,1.17,0,0.03,0.03,0,                    LST,                     BL,0,0.02,0.02,0.02,0.11
20160109,5:00,0.04,0.05,0,0.06,0.02,0,                    LST,0.07,0,0,0.03,0,1
20160109,6:00,0.07,0.14,0.01,0.08,0,0,                    LST,0.07,0.09,0.03,0.06,0.03,0.1
20160109,7:00,0.3,0.06,0.02,0.05,0.03,0.03,                    LST,0.08,0.07,0.04,0.04,0.04,0.09
20160109,8:00,0.07,0.05,0.02,0.03,0,0,                    LST,0.07,0.06,0.04,0.03,0.04,0.1
20160109,9:00,0.05,0.03,0.03,0.04,0.02,0,                    LST,0.07,0.04,0.03,0.02,0.02,0.07
20160109,10:00,0.04,0.03,0.03,0.07,0.02,0.02,                    LST,0.07,0,0.04,0.02,0.03,0.07
20160109,11:00,0.03,0.02,0.02,0.04,0.03,                    LST,                    LST,0.05,0,0.02,0.02,0.02,0.08
20160109,12:00,0.05,0,0.02,0.04,0.02,                    AQI,                    LST,0.06,0,0.02,0,0.01,0.08
20160109,13:00,0.04,0.03,0.01,0.04,0.02,0,                    LST,0.05,0,0.02,0.02,0.01,0.04
20160109,14:00,0.04,0.02,0.01,0.03,0,0,                    LST,0.05,0,0.02,0,0.02,0.03
20160109,15:00,0.04,0,0,0.04,0.03,0,                    LST,0.05,0,0.02,0.04,0.02,0.03
20160109,16:00,0.03,0.01,0,0.04,0.02,0,                    LST,0.05,0,0.03,0.03,0.02,0.03
20160109,17:00,0.05,0.01,0.02,0.05,0.03,0,                    LST,0.05,0,0.03,0.04,0.02,0.04
